,item,date,sales
1158,5,2015-07,944
1159,5,2015-08,975
1160,5,2015-09,1028
1161,5,2015-10,1198
1162,5,2015-11,1142
1163,5,2015-12,1142
1164,5,2015-13,1119
1165,5,2015-14,1333
1166,5,2015-15,1337
1167,5,2015-16,1432
1168,5,2015-17,1369
1169,5,2015-18,1433
1170,5,2015-19,1417
1171,5,2015-20,1412
1172,5,2015-21,1452
1173,5,2015-22,1393
1174,5,2015-23,1465
1175,5,2015-24,1621
1176,5,2015-25,1505
1177,5,2015-26,1579
1178,5,2015-27,1665
1179,5,2015-28,1682
1180,5,2015-29,1643
1181,5,2015-30,1662
1182,5,2015-31,1511
1183,5,2015-32,1501
1184,5,2015-33,1435
1185,5,2015-34,1462
1186,5,2015-35,1508
1187,5,2015-36,1318
1188,5,2015-37,1307
1189,5,2015-38,1304
1190,5,2015-39,1359
1191,5,2015-40,1241
1192,5,2015-41,1270
1193,5,2015-42,1219
1194,5,2015-43,1298
1195,5,2015-44,1255
1196,5,2015-45,1395
1197,5,2015-46,1302
1198,5,2015-47,1373
1199,5,2015-48,1372
1200,5,2015-49,1056
1201,5,2015-50,994
1202,5,2015-51,941
1203,5,2015-52,974
1204,5,2015-53,462
1205,5,2016-01,908
1206,5,2016-02,924
1207,5,2016-03,908
1208,5,2016-04,998
1209,5,2016-05,1063
1210,5,2016-06,1017
1211,5,2016-07,1082
1212,5,2016-08,1042
1213,5,2016-09,1248
1214,5,2016-10,1337
1215,5,2016-11,1203
1216,5,2016-12,1281
1217,5,2016-13,1390
1218,5,2016-14,1448
1219,5,2016-15,1498
1220,5,2016-16,1491
1221,5,2016-17,1541
1222,5,2016-18,1521
1223,5,2016-19,1591
1224,5,2016-20,1587
1225,5,2016-21,1619
1226,5,2016-22,1657
1227,5,2016-23,1718
1228,5,2016-24,1684
1229,5,2016-25,1659
1230,5,2016-26,1802
1231,5,2016-27,1822
1232,5,2016-28,1817
1233,5,2016-29,1809
1234,5,2016-30,1819
1235,5,2016-31,1569
1236,5,2016-32,1578
1237,5,2016-33,1525
1238,5,2016-34,1620
1239,5,2016-35,1510
1240,5,2016-36,1404
1241,5,2016-37,1490
1242,5,2016-38,1492
1243,5,2016-39,1447
1244,5,2016-40,1315
1245,5,2016-41,1342
1246,5,2016-42,1371
1247,5,2016-43,1346
1248,5,2016-44,1448
1249,5,2016-45,1480
1250,5,2016-46,1513
1251,5,2016-47,1539
1252,5,2016-48,1194
1253,5,2016-49,1105
1254,5,2016-50,1028
1255,5,2016-51,941
1256,5,2016-52,877
1257,5,2016-53,425
1258,5,2017-01,1012
1259,5,2017-02,1022
1260,5,2017-03,1044
1261,5,2017-04,1007
1262,5,2017-05,1048
1263,5,2017-06,1104
1264,5,2017-07,1141
1265,5,2017-08,1090
1266,5,2017-09,1216
1267,5,2017-10,1318
1268,5,2017-11,1282
1269,5,2017-12,1335
1270,5,2017-13,1388
1271,5,2017-14,1541
1272,5,2017-15,1546
1273,5,2017-16,1539
1274,5,2017-17,1528
1275,5,2017-18,1649
1276,5,2017-19,1572
1277,5,2017-20,1682
1278,5,2017-21,1639
1279,5,2017-22,1743
1280,5,2017-23,1811
1281,5,2017-24,1738
1282,5,2017-25,1703
1283,5,2017-26,1845
1284,5,2017-27,1870
1285,5,2017-28,1855
1286,5,2017-29,1892
1287,5,2017-30,1793
1288,5,2017-31,1631
1289,5,2017-32,1633
1290,5,2017-33,1585
1291,5,2017-34,1608
1292,5,2017-35,1612
1293,5,2017-36,1527
1294,5,2017-37,1506
1295,5,2017-38,1580
1296,5,2017-39,1450
1297,5,2017-40,1383
1298,5,2017-41,1404
1299,5,2017-42,1362
1300,5,2017-43,1464
1301,5,2017-44,1469
1302,5,2017-45,1542
1303,5,2017-46,1494
1304,5,2017-47,1555
1305,5,2017-48,1352
1306,5,2017-49,1174
1307,5,2017-50,1132
1308,5,2017-51,1085
1309,5,2017-52,1306
1310,6,2013-01,2591
1311,6,2013-02,2280
1312,6,2013-03,2309
1313,6,2013-04,2290
1314,6,2013-05,2429
1315,6,2013-06,2577
1316,6,2013-07,2538
1317,6,2013-08,2667
1318,6,2013-09,2852
1319,6,2013-10,3128
1320,6,2013-11,3002
1321,6,2013-12,3119
1322,6,2013-13,3092
1323,6,2013-14,3532
1324,6,2013-15,3717
1325,6,2013-16,3576
1326,6,2013-17,3594
1327,6,2013-18,3796
1328,6,2013-19,3801
1329,6,2013-20,3732
1330,6,2013-21,3802
1331,6,2013-22,4064
1332,6,2013-23,4243
1333,6,2013-24,4186
1334,6,2013-25,4071
1335,6,2013-26,4154
1336,6,2013-27,4383
1337,6,2013-28,4436
1338,6,2013-29,4388
1339,6,2013-30,4312
1340,6,2013-31,4091
1341,6,2013-32,3785
1342,6,2013-33,3885
1343,6,2013-34,3826
1344,6,2013-35,3850
1345,6,2013-36,3666
1346,6,2013-37,3597
1347,6,2013-38,3506
1348,6,2013-39,3590
1349,6,2013-40,3326
1350,6,2013-41,3426
1351,6,2013-42,3341
1352,6,2013-43,3409
1353,6,2013-44,3518
1354,6,2013-45,3617
1355,6,2013-46,3585
1356,6,2013-47,3657
1357,6,2013-48,3461
1358,6,2013-49,2554
1359,6,2013-50,2504
1360,6,2013-51,2566
1361,6,2013-52,2601
1362,6,2014-01,3152
1363,6,2014-02,2582
1364,6,2014-03,2686
1365,6,2014-04,2584
1366,6,2014-05,2776
1367,6,2014-06,2993
1368,6,2014-07,2818
1369,6,2014-08,2916
1370,6,2014-09,3141
1371,6,2014-10,3637
1372,6,2014-11,3504
1373,6,2014-12,3590
1374,6,2014-13,3586
1375,6,2014-14,4054
1376,6,2014-15,4180
1377,6,2014-16,4238
1378,6,2014-17,4185
1379,6,2014-18,4458
1380,6,2014-19,4256
1381,6,2014-20,4428
1382,6,2014-21,4503
1383,6,2014-22,4523
1384,6,2014-23,4684
1385,6,2014-24,4709
1386,6,2014-25,4713
1387,6,2014-26,4733
1388,6,2014-27,4985
1389,6,2014-28,5034
1390,6,2014-29,5027
1391,6,2014-30,5156
1392,6,2014-31,4840
1393,6,2014-32,4485
1394,6,2014-33,4346
1395,6,2014-34,4465
1396,6,2014-35,4476
1397,6,2014-36,4200
1398,6,2014-37,4199
1399,6,2014-38,4159
1400,6,2014-39,3961
1401,6,2014-40,3817
1402,6,2014-41,3834
1403,6,2014-42,3878
1404,6,2014-43,3800
1405,6,2014-44,4005
1406,6,2014-45,4121
1407,6,2014-46,4079
1408,6,2014-47,4081
1409,6,2014-48,4249
1410,6,2014-49,2959
1411,6,2014-50,2997
1412,6,2014-51,2991
1413,6,2014-52,2946
1414,6,2015-01,1728
1415,6,2015-02,2769
1416,6,2015-03,2771
1417,6,2015-04,2763
1418,6,2015-05,2858
1419,6,2015-06,3170
1420,6,2015-07,3107
1421,6,2015-08,3056
1422,6,2015-09,3186
1423,6,2015-10,3754
1424,6,2015-11,3757
1425,6,2015-12,3632
1426,6,2015-13,3698
1427,6,2015-14,4133
1428,6,2015-15,4389
1429,6,2015-16,4290
1430,6,2015-17,4363
1431,6,2015-18,4419
1432,6,2015-19,4651
1433,6,2015-20,4616
1434,6,2015-21,4654
1435,6,2015-22,4632
1436,6,2015-23,4879
1437,6,2015-24,4881
1438,6,2015-25,5037
1439,6,2015-26,5014
1440,6,2015-27,5018
1441,6,2015-28,5207
1442,6,2015-29,5188
1443,6,2015-30,5248
1444,6,2015-31,4981
1445,6,2015-32,4675
1446,6,2015-33,4716
1447,6,2015-34,4645
1448,6,2015-35,4655
1449,6,2015-36,4421
1450,6,2015-37,4340
1451,6,2015-38,4277
1452,6,2015-39,4320
1453,6,2015-40,4097
1454,6,2015-41,3951
1455,6,2015-42,3974
1456,6,2015-43,4056
1457,6,2015-44,4017
1458,6,2015-45,4206
1459,6,2015-46,4308
1460,6,2015-47,4298
1461,6,2015-48,4276
1462,6,2015-49,3225
1463,6,2015-50,3131
1464,6,2015-51,3026
1465,6,2015-52,3064
1466,6,2015-53,1552
1467,6,2016-01,2999
1468,6,2016-02,3010
1469,6,2016-03,3004
1470,6,2016-04,3019
1471,6,2016-05,3257
1472,6,2016-06,3370
1473,6,2016-07,3366
1474,6,2016-08,3304
1475,6,2016-09,4032
1476,6,2016-10,4006
1477,6,2016-11,3965
1478,6,2016-12,4081
1479,6,2016-13,4340
1480,6,2016-14,4739
1481,6,2016-15,4565
1482,6,2016-16,4697
1483,6,2016-17,4646
1484,6,2016-18,5109
1485,6,2016-19,5030
1486,6,2016-20,4906
1487,6,2016-21,5007
1488,6,2016-22,5279
1489,6,2016-23,5404
1490,6,2016-24,5334
1491,6,2016-25,5214
1492,6,2016-26,5587
1493,6,2016-27,5809
1494,6,2016-28,5706
1495,6,2016-29,5726
1496,6,2016-30,5792
1497,6,2016-31,4994
1498,6,2016-32,5073
1499,6,2016-33,5027
1500,6,2016-34,5141
1501,6,2016-35,4887
1502,6,2016-36,4743
1503,6,2016-37,4674
1504,6,2016-38,4725
1505,6,2016-39,4595
1506,6,2016-40,4407
1507,6,2016-41,4404
1508,6,2016-42,4357
1509,6,2016-43,4364
1510,6,2016-44,4752
1511,6,2016-45,4607
1512,6,2016-46,4758
1513,6,2016-47,4632
1514,6,2016-48,3848
1515,6,2016-49,3292
1516,6,2016-50,3325
1517,6,2016-51,3379
1518,6,2016-52,2725
1519,6,2016-53,1460
1520,6,2017-01,3189
1521,6,2017-02,3228
1522,6,2017-03,3155
1523,6,2017-04,3181
1524,6,2017-05,3355
1525,6,2017-06,3438
1526,6,2017-07,3451
1527,6,2017-08,3482
1528,6,2017-09,3930
1529,6,2017-10,4183
1530,6,2017-11,4193
1531,6,2017-12,4168
1532,6,2017-13,4267
1533,6,2017-14,4951
1534,6,2017-15,4892
1535,6,2017-16,4971
1536,6,2017-17,4859
1537,6,2017-18,5120
1538,6,2017-19,5118
1539,6,2017-20,5301
1540,6,2017-21,5220
1541,6,2017-22,5440
1542,6,2017-23,5537
1543,6,2017-24,5629
1544,6,2017-25,5558
1545,6,2017-26,5706
1546,6,2017-27,5818
1547,6,2017-28,5901
1548,6,2017-29,5803
1549,6,2017-30,5929
1550,6,2017-31,5260
1551,6,2017-32,5226
1552,6,2017-33,5261
1553,6,2017-34,5258
1554,6,2017-35,4971
1555,6,2017-36,4774
1556,6,2017-37,4832
1557,6,2017-38,4784
1558,6,2017-39,4810
1559,6,2017-40,4558
1560,6,2017-41,4441
1561,6,2017-42,4519
1562,6,2017-43,4466
1563,6,2017-44,4671
1564,6,2017-45,4688
1565,6,2017-46,4899
1566,6,2017-47,4862
1567,6,2017-48,4262
1568,6,2017-49,3590
1569,6,2017-50,3532
1570,6,2017-51,3483
1571,6,2017-52,3869
1572,7,2013-01,2593
1573,7,2013-02,2334
1574,7,2013-03,2376
1575,7,2013-04,2234
1576,7,2013-05,2532
1577,7,2013-06,2541
1578,7,2013-07,2581
1579,7,2013-08,2569
1580,7,2013-09,2763
1581,7,2013-10,3157
1582,7,2013-11,3186
1583,7,2013-12,2991
1584,7,2013-13,3138
1585,7,2013-14,3675
1586,7,2013-15,3612
1587,7,2013-16,3642
1588,7,2013-17,3604
1589,7,2013-18,3833
1590,7,2013-19,3848
1591,7,2013-20,3867
1592,7,2013-21,3928
1593,7,2013-22,3974
1594,7,2013-23,4079
1595,7,2013-24,4130
1596,7,2013-25,4153
1597,7,2013-26,4191
1598,7,2013-27,4347
1599,7,2013-28,4492
1600,7,2013-29,4413
1601,7,2013-30,4355
1602,7,2013-31,4052
1603,7,2013-32,3837
1604,7,2013-33,3783
1605,7,2013-34,3890
1606,7,2013-35,3903
1607,7,2013-36,3683
1608,7,2013-37,3596
1609,7,2013-38,3558
1610,7,2013-39,3580
1611,7,2013-40,3426
1612,7,2013-41,3414
1613,7,2013-42,3355
1614,7,2013-43,3398
1615,7,2013-44,3454
1616,7,2013-45,3605
1617,7,2013-46,3661
1618,7,2013-47,3531
1619,7,2013-48,3352
1620,7,2013-49,2533
1621,7,2013-50,2585
1622,7,2013-51,2480
1623,7,2013-52,2586
1624,7,2014-01,3183
1625,7,2014-02,2688
1626,7,2014-03,2714
1627,7,2014-04,2762
1628,7,2014-05,2809
1629,7,2014-06,3015
1630,7,2014-07,2868
1631,7,2014-08,2816
1632,7,2014-09,3216
1633,7,2014-10,3587
1634,7,2014-11,3591
1635,7,2014-12,3618
1636,7,2014-13,3541
1637,7,2014-14,4114
1638,7,2014-15,4197
1639,7,2014-16,4194
1640,7,2014-17,4132
1641,7,2014-18,4377
1642,7,2014-19,4365
1643,7,2014-20,4368
1644,7,2014-21,4427
1645,7,2014-22,4484
1646,7,2014-23,4731
1647,7,2014-24,4676
1648,7,2014-25,4838
1649,7,2014-26,4718
1650,7,2014-27,4894
1651,7,2014-28,4942
1652,7,2014-29,4946
1653,7,2014-30,5089
1654,7,2014-31,4680
1655,7,2014-32,4521
1656,7,2014-33,4339
1657,7,2014-34,4481
1658,7,2014-35,4416
1659,7,2014-36,4129
1660,7,2014-37,4021
1661,7,2014-38,4196
1662,7,2014-39,4105
1663,7,2014-40,4024
1664,7,2014-41,3745
1665,7,2014-42,3666
1666,7,2014-43,3959
1667,7,2014-44,3923
1668,7,2014-45,4037
1669,7,2014-46,4091
1670,7,2014-47,4153
1671,7,2014-48,4140
1672,7,2014-49,2918
1673,7,2014-50,2959
1674,7,2014-51,2966
1675,7,2014-52,3013
1676,7,2015-01,1726
1677,7,2015-02,2805
1678,7,2015-03,2737
1679,7,2015-04,2704
1680,7,2015-05,2757
1681,7,2015-06,3112
1682,7,2015-07,3106
1683,7,2015-08,3090
1684,7,2015-09,3224
1685,7,2015-10,3741
1686,7,2015-11,3754
1687,7,2015-12,3764
1688,7,2015-13,3679
1689,7,2015-14,4176
1690,7,2015-15,4400
1691,7,2015-16,4315
1692,7,2015-17,4334
1693,7,2015-18,4384
1694,7,2015-19,4645
1695,7,2015-20,4613
1696,7,2015-21,4643
1697,7,2015-22,4644
1698,7,2015-23,4909
1699,7,2015-24,4988
1700,7,2015-25,5018
1701,7,2015-26,4961
1702,7,2015-27,5263
1703,7,2015-28,5223
1704,7,2015-29,5312
1705,7,2015-30,5211
1706,7,2015-31,5071
1707,7,2015-32,4693
1708,7,2015-33,4576
1709,7,2015-34,4633
1710,7,2015-35,4701
1711,7,2015-36,4389
1712,7,2015-37,4330
1713,7,2015-38,4361
1714,7,2015-39,4311
1715,7,2015-40,4128
1716,7,2015-41,4028
1717,7,2015-42,4169
1718,7,2015-43,3978
1719,7,2015-44,4022
1720,7,2015-45,4288
1721,7,2015-46,4281
1722,7,2015-47,4321
1723,7,2015-48,4331
1724,7,2015-49,3313
1725,7,2015-50,3029
1726,7,2015-51,3121
1727,7,2015-52,3045
1728,7,2015-53,1582
1729,7,2016-01,2917
1730,7,2016-02,2953
1731,7,2016-03,3055
1732,7,2016-04,3009
1733,7,2016-05,3289
1734,7,2016-06,3313
1735,7,2016-07,3314
1736,7,2016-08,3448
1737,7,2016-09,3949
1738,7,2016-10,3939
1739,7,2016-11,4033
1740,7,2016-12,4054
1741,7,2016-13,4417
1742,7,2016-14,4815
1743,7,2016-15,4731
1744,7,2016-16,4707
1745,7,2016-17,4799
1746,7,2016-18,4991
1747,7,2016-19,5028
1748,7,2016-20,4993
1749,7,2016-21,5043
1750,7,2016-22,5253
1751,7,2016-23,5400
1752,7,2016-24,5322
1753,7,2016-25,5402
1754,7,2016-26,5557
1755,7,2016-27,5628
1756,7,2016-28,5734
1757,7,2016-29,5744
1758,7,2016-30,5791
1759,7,2016-31,5075
1760,7,2016-32,5033
1761,7,2016-33,4941
1762,7,2016-34,5022
1763,7,2016-35,4945
1764,7,2016-36,4555
1765,7,2016-37,4607
1766,7,2016-38,4639
1767,7,2016-39,4501
1768,7,2016-40,4408
1769,7,2016-41,4314
1770,7,2016-42,4275
1771,7,2016-43,4464
1772,7,2016-44,4559
1773,7,2016-45,4645
1774,7,2016-46,4690
1775,7,2016-47,4649
1776,7,2016-48,3832
1777,7,2016-49,3362
1778,7,2016-50,3421
1779,7,2016-51,3299
1780,7,2016-52,2718
1781,7,2016-53,1435
1782,7,2017-01,3183
1783,7,2017-02,3088
1784,7,2017-03,3146
1785,7,2017-04,3104
1786,7,2017-05,3354
1787,7,2017-06,3397
1788,7,2017-07,3484
1789,7,2017-08,3591
1790,7,2017-09,3927
1791,7,2017-10,4153
1792,7,2017-11,4219
1793,7,2017-12,4070
1794,7,2017-13,4282
1795,7,2017-14,4875
1796,7,2017-15,4749
1797,7,2017-16,4869
1798,7,2017-17,4913
1799,7,2017-18,5166
1800,7,2017-19,5365
1801,7,2017-20,5241
1802,7,2017-21,5234
1803,7,2017-22,5407
1804,7,2017-23,5562
1805,7,2017-24,5572
1806,7,2017-25,5522
1807,7,2017-26,5611
1808,7,2017-27,6000
1809,7,2017-28,5902
1810,7,2017-29,5933
1811,7,2017-30,5890
1812,7,2017-31,5255
1813,7,2017-32,5122
1814,7,2017-33,5208
1815,7,2017-34,5229
1816,7,2017-35,5035
1817,7,2017-36,4864
1818,7,2017-37,4933
1819,7,2017-38,4696
1820,7,2017-39,4785
1821,7,2017-40,4512
1822,7,2017-41,4468
1823,7,2017-42,4627
1824,7,2017-43,4479
1825,7,2017-44,4834
1826,7,2017-45,4865
1827,7,2017-46,4841
1828,7,2017-47,4934
1829,7,2017-48,4093
1830,7,2017-49,3504
1831,7,2017-50,3400
1832,7,2017-51,3498
1833,7,2017-52,4048
1834,8,2013-01,3428
1835,8,2013-02,3139
1836,8,2013-03,3073
1837,8,2013-04,3056
1838,8,2013-05,3278
1839,8,2013-06,3338
1840,8,2013-07,3292
1841,8,2013-08,3459
1842,8,2013-09,3680
1843,8,2013-10,4025
1844,8,2013-11,4001
1845,8,2013-12,4097
1846,8,2013-13,4118
1847,8,2013-14,4713
1848,8,2013-15,4746
1849,8,2013-16,4719
1850,8,2013-17,4738
1851,8,2013-18,4957
1852,8,2013-19,5080
1853,8,2013-20,5093
1854,8,2013-21,5066
1855,8,2013-22,5205
1856,8,2013-23,5383
1857,8,2013-24,5522
1858,8,2013-25,5372
1859,8,2013-26,5274
1860,8,2013-27,5731
1861,8,2013-28,5755
1862,8,2013-29,5577
1863,8,2013-30,5774
1864,8,2013-31,5331
1865,8,2013-32,4851
1866,8,2013-33,5239
1867,8,2013-34,4971
1868,8,2013-35,4965
1869,8,2013-36,4620
1870,8,2013-37,4778
1871,8,2013-38,4735
1872,8,2013-39,4770
1873,8,2013-40,4313
1874,8,2013-41,4341
1875,8,2013-42,4373
1876,8,2013-43,4428
1877,8,2013-44,4695
1878,8,2013-45,4718
1879,8,2013-46,4757
1880,8,2013-47,4766
1881,8,2013-48,4540
1882,8,2013-49,3424
1883,8,2013-50,3405
1884,8,2013-51,3333
1885,8,2013-52,3383
1886,8,2014-01,4034
1887,8,2014-02,3511
1888,8,2014-03,3507
1889,8,2014-04,3448
1890,8,2014-05,3600
1891,8,2014-06,3923
1892,8,2014-07,3950
1893,8,2014-08,3914
1894,8,2014-09,4212
1895,8,2014-10,4666
1896,8,2014-11,4610
1897,8,2014-12,4731
1898,8,2014-13,4547
1899,8,2014-14,5324
1900,8,2014-15,5511
1901,8,2014-16,5463
1902,8,2014-17,5588
1903,8,2014-18,5702
1904,8,2014-19,5800
1905,8,2014-20,5945
1906,8,2014-21,5851
1907,8,2014-22,5935
1908,8,2014-23,6313
1909,8,2014-24,6141
1910,8,2014-25,6407
1911,8,2014-26,6264
1912,8,2014-27,6693
1913,8,2014-28,6737
1914,8,2014-29,6627
1915,8,2014-30,6616
1916,8,2014-31,6194
1917,8,2014-32,5776
1918,8,2014-33,5847
1919,8,2014-34,5656
1920,8,2014-35,5795
1921,8,2014-36,5545
1922,8,2014-37,5380
1923,8,2014-38,5421
1924,8,2014-39,5364
1925,8,2014-40,5145
1926,8,2014-41,4984
1927,8,2014-42,4999
1928,8,2014-43,5031
1929,8,2014-44,5260
1930,8,2014-45,5468
1931,8,2014-46,5516
1932,8,2014-47,5453
1933,8,2014-48,5517
1934,8,2014-49,3853
1935,8,2014-50,3835
1936,8,2014-51,3907
1937,8,2014-52,3796
1938,8,2015-01,2206
1939,8,2015-02,3627
1940,8,2015-03,3649
1941,8,2015-04,3680
1942,8,2015-05,3690
1943,8,2015-06,4103
1944,8,2015-07,4124
1945,8,2015-08,4080
1946,8,2015-09,4218
1947,8,2015-10,4988
1948,8,2015-11,4931
1949,8,2015-12,4895
1950,8,2015-13,4984
1951,8,2015-14,5487
1952,8,2015-15,5645
1953,8,2015-16,5695
1954,8,2015-17,5718
1955,8,2015-18,5813
1956,8,2015-19,6148
1957,8,2015-20,6017
1958,8,2015-21,6075
1959,8,2015-22,6065
1960,8,2015-23,6572
1961,8,2015-24,6529
1962,8,2015-25,6419
1963,8,2015-26,6409
1964,8,2015-27,6742
1965,8,2015-28,6835
1966,8,2015-29,6781
1967,8,2015-30,6955
1968,8,2015-31,6638
1969,8,2015-32,6062
1970,8,2015-33,6023
1971,8,2015-34,6115
1972,8,2015-35,6001
1973,8,2015-36,5837
1974,8,2015-37,5696
1975,8,2015-38,5674
1976,8,2015-39,5771
1977,8,2015-40,5437
1978,8,2015-41,5168
1979,8,2015-42,5264
1980,8,2015-43,5231
1981,8,2015-44,5324
1982,8,2015-45,5765
1983,8,2015-46,5652
1984,8,2015-47,5630
1985,8,2015-48,5714
1986,8,2015-49,4214
1987,8,2015-50,4058
1988,8,2015-51,4114
1989,8,2015-52,4066
1990,8,2015-53,2192
1991,8,2016-01,3931
1992,8,2016-02,3944
1993,8,2016-03,3973
1994,8,2016-04,3956
1995,8,2016-05,4371
1996,8,2016-06,4394
1997,8,2016-07,4376
1998,8,2016-08,4435
1999,8,2016-09,5035
2000,8,2016-10,5258
2001,8,2016-11,5239
2002,8,2016-12,5290
2003,8,2016-13,5789
2004,8,2016-14,6157
2005,8,2016-15,6192
2006,8,2016-16,6257
2007,8,2016-17,6138
2008,8,2016-18,6609
2009,8,2016-19,6708
2010,8,2016-20,6632
2011,8,2016-21,6577
2012,8,2016-22,6932
2013,8,2016-23,7024
2014,8,2016-24,7038
2015,8,2016-25,7171
2016,8,2016-26,7121
2017,8,2016-27,7380
2018,8,2016-28,7525
2019,8,2016-29,7569
2020,8,2016-30,7564
2021,8,2016-31,6674
2022,8,2016-32,6572
2023,8,2016-33,6418
2024,8,2016-34,6476
2025,8,2016-35,6327
2026,8,2016-36,6036
2027,8,2016-37,6226
2028,8,2016-38,6001
2029,8,2016-39,6079
2030,8,2016-40,5779
2031,8,2016-41,5763
2032,8,2016-42,5791
2033,8,2016-43,5778
2034,8,2016-44,6173
2035,8,2016-45,6155
2036,8,2016-46,6096
2037,8,2016-47,6098
2038,8,2016-48,4991
2039,8,2016-49,4453
2040,8,2016-50,4470
2041,8,2016-51,4330
2042,8,2016-52,3592
2043,8,2016-53,1871
2044,8,2017-01,4138
2045,8,2017-02,4054
2046,8,2017-03,4078
2047,8,2017-04,4130
2048,8,2017-05,4459
2049,8,2017-06,4463
2050,8,2017-07,4441
2051,8,2017-08,4680
2052,8,2017-09,5313
2053,8,2017-10,5528
2054,8,2017-11,5407
2055,8,2017-12,5473
2056,8,2017-13,5845
2057,8,2017-14,6418
2058,8,2017-15,6416
2059,8,2017-16,6409
2060,8,2017-17,6396
2061,8,2017-18,6799
2062,8,2017-19,6897
2063,8,2017-20,6818
2064,8,2017-21,6837
2065,8,2017-22,7224
2066,8,2017-23,7342
2067,8,2017-24,7338
2068,8,2017-25,7336
2069,8,2017-26,7538
2070,8,2017-27,7646
2071,8,2017-28,7755
2072,8,2017-29,7844
2073,8,2017-30,7815
2074,8,2017-31,7026
2075,8,2017-32,6923
2076,8,2017-33,6785
2077,8,2017-34,6821
2078,8,2017-35,6702
2079,8,2017-36,6493
2080,8,2017-37,6250
2081,8,2017-38,6408
2082,8,2017-39,6478
2083,8,2017-40,5944
2084,8,2017-41,5865
2085,8,2017-42,6032
2086,8,2017-43,6034
2087,8,2017-44,6406
2088,8,2017-45,6408
2089,8,2017-46,6479
2090,8,2017-47,6449
2091,8,2017-48,5567
2092,8,2017-49,4516
2093,8,2017-50,4700
2094,8,2017-51,4513
2095,8,2017-52,5275
2096,9,2013-01,2268
2097,9,2013-02,2026
2098,9,2013-03,2096
2099,9,2013-04,2023
2100,9,2013-05,2205
2101,9,2013-06,2260
2102,9,2013-07,2336
2103,9,2013-08,2296
2104,9,2013-09,2496
2105,9,2013-10,2779
2106,9,2013-11,2761
2107,9,2013-12,2697
2108,9,2013-13,2747
2109,9,2013-14,3128
2110,9,2013-15,3138
2111,9,2013-16,3138
2112,9,2013-17,3198
2113,9,2013-18,3360
2114,9,2013-19,3336
2115,9,2013-20,3353
2116,9,2013-21,3449
2117,9,2013-22,3417
2118,9,2013-23,3748
2119,9,2013-24,3658
2120,9,2013-25,3588
2121,9,2013-26,3594
2122,9,2013-27,3762
2123,9,2013-28,3934
2124,9,2013-29,3800
2125,9,2013-30,3866
2126,9,2013-31,3490
2127,9,2013-32,3364
2128,9,2013-33,3332
2129,9,2013-34,3415
2130,9,2013-35,3337
2131,9,2013-36,3191
2132,9,2013-37,3087
2133,9,2013-38,3223
2134,9,2013-39,3126
2135,9,2013-40,2917
2136,9,2013-41,2919
2137,9,2013-42,2960
2138,9,2013-43,3011
2139,9,2013-44,3002
2140,9,2013-45,3119
2141,9,2013-46,3183
2142,9,2013-47,3181
2143,9,2013-48,2931
2144,9,2013-49,2267
2145,9,2013-50,2209
2146,9,2013-51,2343
2147,9,2013-52,2240
2148,9,2014-01,2773
2149,9,2014-02,2324
2150,9,2014-03,2321
2151,9,2014-04,2262
2152,9,2014-05,2537
2153,9,2014-06,2706
2154,9,2014-07,2620
2155,9,2014-08,2618
2156,9,2014-09,2684
2157,9,2014-10,3086
2158,9,2014-11,3063
2159,9,2014-12,3215
2160,9,2014-13,3160
2161,9,2014-14,3528
2162,9,2014-15,3658
2163,9,2014-16,3589
2164,9,2014-17,3534
2165,9,2014-18,3876
2166,9,2014-19,3872
2167,9,2014-20,3947
2168,9,2014-21,3786
2169,9,2014-22,3867
2170,9,2014-23,4066
2171,9,2014-24,4202
2172,9,2014-25,4214
2173,9,2014-26,4168
2174,9,2014-27,4427
2175,9,2014-28,4456
2176,9,2014-29,4397
2177,9,2014-30,4404
2178,9,2014-31,4168
2179,9,2014-32,3924
2180,9,2014-33,3761
2181,9,2014-34,3809
2182,9,2014-35,3823
2183,9,2014-36,3651
2184,9,2014-37,3643
2185,9,2014-38,3713
2186,9,2014-39,3583
2187,9,2014-40,3425
2188,9,2014-41,3481
2189,9,2014-42,3381
2190,9,2014-43,3340
2191,9,2014-44,3491
2192,9,2014-45,3619
2193,9,2014-46,3621
2194,9,2014-47,3623
2195,9,2014-48,3672
2196,9,2014-49,2646
2197,9,2014-50,2640
2198,9,2014-51,2545
2199,9,2014-52,2645
2200,9,2015-01,1507
2201,9,2015-02,2374
2202,9,2015-03,2475
2203,9,2015-04,2394
2204,9,2015-05,2581
2205,9,2015-06,2747
2206,9,2015-07,2683
2207,9,2015-08,2655
2208,9,2015-09,2736
2209,9,2015-10,3244
2210,9,2015-11,3195
2211,9,2015-12,3301
2212,9,2015-13,3228
2213,9,2015-14,3609
2214,9,2015-15,3793
2215,9,2015-16,3907
2216,9,2015-17,3834
2217,9,2015-18,3924
2218,9,2015-19,4014
2219,9,2015-20,4104
2220,9,2015-21,4071
2221,9,2015-22,4105
2222,9,2015-23,4321
2223,9,2015-24,4382
2224,9,2015-25,4414
2225,9,2015-26,4410
2226,9,2015-27,4467
2227,9,2015-28,4734
2228,9,2015-29,4685
2229,9,2015-30,4642
2230,9,2015-31,4498
2231,9,2015-32,4073
2232,9,2015-33,4059
2233,9,2015-34,4164
2234,9,2015-35,4024
